age,salary,purchases,churn,customer_value
43,51814,14,0,725396
42,117149,13,0,1522937
21,92723,18,0,1669014
22,82395,19,0,1565505
32,52514,13,0,682682
25,54119,10,0,541190
59,110860,12,0,1330320
47,27466,11,0,302126
44,43690,9,0,393210
36,56086,13,0,729118
30,65912,0,0,0
37,43745,1,1,43745
42,70053,12,0,840636
43,100724,19,0,1913756
35,82382,8,0,659056
45,84947,10,0,849470
43,78449,10,0,784490
35,99469,9,0,895221
36,55973,12,0,671676
18,52223,15,0,783345
32,82676,12,0,992112
33,42858,12,0,514296
27,111755,7,0,782285
27,32897,6,0,197382
45,44241,14,0,619374
51,24563,1,1,24563
29,117343,6,0,704058
58,57552,4,0,230208
27,61576,5,0,307880
23,66158,14,0,926212
31,74929,2,0,149858
51,32789,14,0,459046
50,99947,7,0,699629
43,79938,17,0,1358946
30,28996,15,0,434940
33,89461,10,0,894610
26,54343,14,0,760802
59,98342,10,0,983420
43,64975,15,0,974625
56,60354,6,0,362124
49,60994,17,0,1036898
47,60493,0,0,0
52,27233,2,1,54466
19,87407,14,0,1223698
54,43268,12,0,519216
40,54037,1,0,54037
24,90260,3,0,270780
22,91548,13,0,1190124
57,61994,8,0,495952
29,25188,10,0,251880
34,72416,15,0,1086240
37,64978,3,0,194934
55,111263,15,0,1668945
26,92172,14,0,1290408
30,22245,14,0,311430
40,29233,8,0,233864
29,102262,5,0,511310
27,98211,16,0,1571376
19,113013,14,0,1582182
37,48851,1,1,48851
41,107246,9,0,965214
40,42433,18,0,763794
58,31905,17,0,542385
53,106075,13,0,1378975
34,50184,12,0,602208
28,27728,0,1,0
47,39372,7,0,275604
46,99560,19,0,1891640
35,61832,9,0,556488
33,66442,17,0,1129514
19,55471,5,0,277355
57,24614,14,0,344596
21,90434,3,0,271302
35,43948,10,0,439480
36,117007,6,0,702042
35,47317,3,1,141951
25,31376,8,0,251008
58,71491,14,0,1000874
56,67694,9,0,609246
42,89962,17,0,1529354
27,54058,18,0,973044
18,81379,17,0,1383443
43,47994,16,0,767904
58,27783,12,0,333396
48,114833,3,0,344499
41,86116,16,0,1377856
20,26460,4,1,105840
52,34042,3,1,102126
49,102574,6,0,615444
26,111052,15,0,1665780
47,70658,5,0,353290
52,87987,14,0,1231818
35,91224,17,0,1550808
59,108447,9,0,976023
44,87360,4,0,349440
25,77337,15,0,1160055
34,69283,1,0,69283
33,106610,15,0,1599150
57,20071,2,1,40142
34,85221,3,0,255663
51,87080,10,0,870800
31,78711,0,0,0
28,116230,4,0,464920
22,79629,6,0,477774
58,96173,5,0,480865
40,116653,12,0,1399836
39,89270,10,0,892700
28,54556,15,0,818340
43,25733,17,0,437461
45,58300,6,0,349800
32,112447,6,0,674682
26,100985,2,0,201970
34,54798,13,0,712374
30,40740,12,0,488880
38,76664,4,0,306656
30,83271,1,0,83271
56,35924,18,0,646632
23,62167,4,0,248668
48,49455,13,0,642915
39,41335,6,0,248010
47,47185,11,0,519035
34,34862,12,0,418344
29,68478,16,0,1095648
45,39182,3,1,117546
27,95834,0,0,0
21,54911,17,0,933487
57,45617,0,1,0
55,34187,9,0,307683
27,22089,14,0,309246
39,84242,16,0,1347872
40,69377,3,0,208131
49,74428,16,0,1190848
37,81805,15,0,1227075
19,28792,14,0,403088
25,110647,14,0,1549058
59,24179,8,0,193432
34,60731,10,0,607310
46,119050,5,0,595250
46,79444,11,0,873884
56,34034,10,0,340340
18,108895,10,0,1088950
39,79500,8,0,636000
28,88145,13,0,1145885
25,38466,16,0,615456
22,38222,14,0,535108
34,38015,2,1,76030
23,20012,9,0,180108
43,83540,19,0,1587260
22,60753,1,0,60753
34,79266,14,0,1109724
36,94442,10,0,944420
52,37741,10,0,377410
45,46488,3,1,139464
21,61002,15,0,915030
57,51073,9,0,459657
44,111464,0,0,0
23,99319,16,0,1589104
23,43371,14,0,607194
44,56579,11,0,622369
55,21197,13,0,275561
56,94876,3,0,284628
28,88312,12,0,1059744
34,25992,8,0,207936
53,39799,1,1,39799
28,103124,9,0,928116
30,45653,18,0,821754
30,108435,3,0,325305
58,63500,7,0,444500
45,87990,16,0,1407840
30,98626,5,0,493130
57,24187,8,0,193496
54,30083,11,0,330913
32,51093,19,0,970767
18,113568,2,0,227136
56,49251,1,1,49251
30,113025,5,0,565125
45,29713,3,1,89139
53,42498,2,1,84996
55,31859,11,0,350449
37,37597,15,0,563955
48,106915,19,0,2031385
48,100869,3,0,302607
20,75273,7,0,526911
28,81460,10,0,814600
20,104336,8,0,834688
43,24781,15,0,371715
48,96976,12,0,1163712
59,63102,3,0,189306
57,51730,18,0,931140
46,47361,0,1,0
56,64873,12,0,778476
44,29543,13,0,384059
18,33621,17,0,571557
25,29617,1,1,29617
49,65622,1,0,65622
28,35576,17,0,604792
43,50999,11,0,560989
39,72430,8,0,579440
54,40785,4,1,163140
25,25749,11,0,283239
19,75520,18,0,1359360
34,44275,0,1,0
29,71737,10,0,717370
33,77443,3,0,232329
53,75222,16,0,1203552
29,96030,18,0,1728540
25,39305,19,0,746795
40,103762,8,0,830096
33,95911,0,0,0
28,108883,0,0,0
24,26888,3,1,80664
23,109695,17,0,1864815
19,31626,13,0,411138
52,87506,17,0,1487602
59,39171,12,0,470052
22,96695,5,0,483475
31,34613,19,0,657647
56,108312,5,0,541560
55,39873,17,0,677841
34,64096,16,0,1025536
34,73259,3,0,219777
43,70207,4,0,280828
51,51803,18,0,932454
24,30100,11,0,331100
20,63488,6,0,380928
51,61453,10,0,614530
54,43652,2,1,87304
23,61917,12,0,743004
25,39806,3,1,119418
50,118826,18,0,2138868
23,85338,3,0,256014
30,82851,16,0,1325616
59,118462,17,0,2013854
58,64798,3,0,194394
45,65281,16,0,1044496
49,67126,13,0,872638
34,61399,10,0,613990
45,23662,2,1,47324
21,95112,9,0,856008
42,112556,11,0,1238116
42,28122,1,1,28122
40,73671,11,0,810381
29,97764,14,0,1368696
44,21383,3,1,64149
22,77686,8,0,621488
19,26587,19,0,505153
18,37954,18,0,683172
50,34768,14,0,486752
25,119198,15,0,1787970
28,60020,18,0,1080360
46,43202,4,1,172808
50,77442,1,0,77442
42,41892,0,1,0
54,53829,1,0,53829
55,37168,18,0,669024
22,28569,2,1,57138
29,56935,11,0,626285
39,60699,14,0,849786
23,87240,15,0,1308600
50,100196,11,0,1102156
40,29360,16,0,469760
51,36375,12,0,436500
38,60162,17,0,1022754
46,116980,4,0,467920
29,46240,17,0,786080
23,112936,6,0,677616
53,27302,6,0,163812
41,103420,2,0,206840
33,110460,5,0,552300
36,61385,17,0,1043545
26,27403,7,0,191821
44,69510,16,0,1112160
25,62069,1,0,62069
20,77095,10,0,770950
48,78404,10,0,784040
45,77188,10,0,771880
56,47502,6,0,285012
30,100076,12,0,1200912
57,90935,8,0,727480
35,118911,6,0,713466
19,25118,5,0,125590
46,52945,18,0,953010
35,79984,15,0,1199760
59,68472,17,0,1164024
54,53832,7,0,376824
49,55299,0,0,0
39,98986,16,0,1583776
58,64319,11,0,707509
43,82498,13,0,1072474
48,59974,18,0,1079532
42,41031,3,1,123093
55,95651,0,0,0
38,90627,16,0,1450032
44,99867,18,0,1797606
43,46638,17,0,792846
29,39452,13,0,512876
33,32715,8,0,261720
35,85978,6,0,515868
42,119230,0,0,0
42,87863,4,0,351452
39,45506,11,0,500566
54,39829,17,0,677093
26,104052,7,0,728364
49,51028,19,0,969532
37,104433,6,0,626598
56,24732,12,0,296784
26,55513,19,0,1054747
26,75564,19,0,1435716
46,98902,12,0,1186824
30,49515,18,0,891270
40,87067,2,0,174134
46,98012,7,0,686084
42,83802,4,0,335208
21,88848,12,0,1066176
27,119698,14,0,1675772
41,52498,14,0,734972
41,78845,11,0,867295
18,23627,4,1,94508
22,113669,15,0,1705035
23,39618,17,0,673506
41,82981,17,0,1410677
58,25967,19,0,493373
27,111822,5,0,559110
57,34779,7,0,243453
20,32898,12,0,394776
24,55940,4,0,223760
52,63208,13,0,821704
45,55775,12,0,669300
41,38905,10,0,389050
40,87952,6,0,527712
42,108175,12,0,1298100
52,23595,19,0,448305
59,85736,13,0,1114568
59,74697,15,0,1120455
25,114501,4,0,458004
50,40544,10,0,405440
54,74521,16,0,1192336
33,43879,10,0,438790
48,40586,8,0,324688
58,61944,9,0,557496
30,57512,1,0,57512
55,77374,10,0,773740
51,99028,14,0,1386392
32,110470,10,0,1104700
24,99324,12,0,1191888
33,67519,0,0,0
59,64387,8,0,515096
52,90844,18,0,1635192
51,39790,5,0,198950
48,51408,8,0,411264
46,34700,15,0,520500
41,103685,2,0,207370
21,37708,14,0,527912
41,37155,0,1,0
38,60359,3,0,181077
58,65413,11,0,719543
35,80558,7,0,563906
23,77039,17,0,1309663
24,74120,4,0,296480
43,31746,15,0,476190
26,83871,18,0,1509678
33,55773,13,0,725049
25,111207,1,0,111207
43,104470,19,0,1984930
22,44127,15,0,661905
32,109542,19,0,2081298
21,46544,18,0,837792
48,50542,4,0,202168
41,63475,0,0,0
41,56365,13,0,732745
40,105760,11,0,1163360
38,93991,15,0,1409865
48,73072,6,0,438432
35,118382,2,0,236764
28,33464,18,0,602352
46,49143,0,1,0
27,34175,11,0,375925
44,93318,18,0,1679724
49,74092,5,0,370460
43,58905,7,0,412335
51,71452,2,0,142904
38,103155,19,0,1959945
54,101383,5,0,506915
18,33874,18,0,609732
23,83580,13,0,1086540
38,67034,11,0,737374
50,31610,3,1,94830
47,118576,17,0,2015792
28,117709,9,0,1059381
56,110162,8,0,881296
38,101332,17,0,1722644
49,23092,16,0,369472
42,88926,13,0,1156038
40,20950,15,0,314250
36,79837,5,0,399185
27,109048,6,0,654288
50,29074,5,0,145370
22,69189,6,0,415134
53,61360,19,0,1165840
31,86528,2,0,173056
18,102682,10,0,1026820
59,109101,11,0,1200111
41,33137,3,1,99411
45,79362,3,0,238086
39,106568,12,0,1278816
55,69142,4,0,276568
43,62409,4,0,249636
36,36331,19,0,690289
30,119531,12,0,1434372
50,36023,9,0,324207
24,31209,17,0,530553
34,37005,10,0,370050
45,85128,9,0,766152
55,87220,9,0,784980
28,116583,17,0,1981911
21,51634,14,0,722876
41,42086,4,1,168344
32,29251,18,0,526518
50,53310,14,0,746340
25,36671,17,0,623407
29,75941,5,0,379705
54,38851,5,0,194255
59,90489,15,0,1357335
59,89511,18,0,1611198
38,112447,15,0,1686705
41,63808,0,0,0
32,118845,1,0,118845
38,73900,10,0,739000
45,87002,10,0,870020
26,23893,12,0,286716
51,44513,16,0,712208
50,37711,11,0,414821
24,76158,12,0,913896
21,69992,6,0,419952
27,68454,1,0,68454
47,54878,5,0,274390
27,91315,0,0,0
55,82869,14,0,1160166
41,69004,18,0,1242072
46,110990,10,0,1109900
58,74911,4,0,299644
27,21108,19,0,401052
47,23952,15,0,359280
21,65093,13,0,846209
33,27906,8,0,223248
42,71402,14,0,999628
22,112130,1,0,112130
28,56488,4,0,225952
52,37105,10,0,371050
53,110243,4,0,440972
48,114529,0,0,0
22,106164,13,0,1380132
29,48129,4,1,192516
48,68150,9,0,613350
27,90733,7,0,635131
51,39719,15,0,595785
38,31827,1,1,31827
47,56468,17,0,959956
37,52178,11,0,573958
42,70811,8,0,566488
59,46181,15,0,692715
32,35768,11,0,393448
46,62510,3,0,187530
46,110694,2,0,221388
28,48995,9,0,440955
46,118115,18,0,2126070
53,97354,0,0,0
33,63610,11,0,699710
40,41814,6,0,250884
35,49141,17,0,835397
49,98431,3,0,295293
25,32906,17,0,559402
44,93271,3,0,279813
34,62712,0,0,0
54,76618,8,0,612944
23,64678,17,0,1099526
20,89659,17,0,1524203
45,56362,11,0,619982
37,81895,16,0,1310320
24,30948,18,0,557064
25,86415,7,0,604905
25,24094,9,0,216846
41,86891,0,0,0
34,45572,7,0,319004
18,73035,10,0,730350
36,76937,8,0,615496
58,54888,6,0,329328
27,64273,10,0,642730
30,54685,5,0,273425
29,81385,15,0,1220775
56,33050,17,0,561850
19,107917,6,0,647502
25,72807,11,0,800877
46,113059,4,0,452236
47,80644,8,0,645152
47,55851,8,0,446808
32,73080,19,0,1388520
24,79534,6,0,477204
45,36296,3,1,108888
37,91851,11,0,1010361
38,66375,19,0,1261125
46,53944,9,0,485496
45,36774,3,1,110322
45,63893,4,0,255572
33,72772,16,0,1164352
30,37821,17,0,642957
48,89863,8,0,718904
34,39930,17,0,678810
46,82835,1,0,82835
59,28975,18,0,521550
37,119293,7,0,835051
39,56377,3,0,169131
31,93459,9,0,841131
29,84863,17,0,1442671
26,117491,6,0,704946
48,40052,13,0,520676
40,88897,9,0,800073
41,20356,14,0,284984
43,67497,14,0,944958
26,64307,13,0,835991
27,109463,8,0,875704
52,57804,19,0,1098276
58,119642,11,0,1316062
20,93122,0,0,0
38,55594,10,0,555940
36,50143,12,0,601716
57,37972,2,1,75944
41,104298,9,0,938682
49,114568,13,0,1489384
21,68428,3,0,205284
40,105449,5,0,527245
53,83333,9,0,749997
57,88740,7,0,621180
34,37569,4,1,150276
26,82353,14,0,1152942
49,106994,14,0,1497916
23,56270,15,0,844050
21,43485,18,0,782730
19,32070,10,0,320700
56,89797,0,0,0
20,78993,10,0,789930
27,58574,1,0,58574
18,66491,3,0,199473
36,30104,5,0,150520
24,68922,16,0,1102752
42,89766,0,0,0
23,71229,8,0,569832
28,108982,1,0,108982
26,68500,16,0,1096000
44,40891,2,1,81782
35,45470,11,0,500170
33,104211,4,0,416844
24,75016,13,0,975208
30,22891,11,0,251801
58,88866,2,0,177732
44,24307,13,0,315991
27,62246,19,0,1182674
55,114916,11,0,1264076
48,106820,9,0,961380
43,83953,12,0,1007436
56,77253,1,0,77253
38,118718,1,0,118718
20,64766,7,0,453362
38,76330,17,0,1297610
36,74045,12,0,888540
48,83695,6,0,502170
58,108850,14,0,1523900
27,28607,1,1,28607
20,85008,6,0,510048
51,108939,11,0,1198329
44,25819,11,0,284009
57,43769,12,0,525228
46,111117,10,0,1111170
57,107429,12,0,1289148
25,39245,12,0,470940
32,21011,13,0,273143
36,87831,10,0,878310
29,79360,11,0,872960
53,91670,7,0,641690
51,78905,1,0,78905
50,26075,4,1,104300
35,92054,7,0,644378
55,79876,7,0,559132
48,68546,5,0,342730
32,26589,10,0,265890
52,102567,18,0,1846206
40,35045,12,0,420540
19,58012,8,0,464096
44,46730,4,1,186920
53,99962,12,0,1199544
44,25841,3,1,77523
21,29003,9,0,261027
50,51900,11,0,570900
47,55402,5,0,277010
24,44691,6,0,268146
40,67758,15,0,1016370
24,74643,17,0,1268931
31,61300,13,0,796900
56,25830,18,0,464940
46,102459,0,0,0
57,118119,9,0,1063071
36,47450,7,0,332150
21,53238,12,0,638856
49,101002,1,0,101002
55,37440,2,1,74880
50,64357,3,0,193071
48,80057,3,0,240171
59,110470,6,0,662820
55,67627,5,0,338135
24,42281,0,1,0
23,40944,18,0,736992
36,81446,7,0,570122
32,41041,1,1,41041
48,27748,4,1,110992
36,113610,18,0,2044980
20,61864,16,0,989824
27,93851,11,0,1032361
36,105528,8,0,844224
47,63195,14,0,884730
43,79040,8,0,632320
18,111001,5,0,555005
26,119246,18,0,2146428
54,64773,7,0,453411
59,76223,4,0,304892
22,40835,8,0,326680
38,38036,18,0,684648
38,69502,16,0,1112032
58,34102,14,0,477428
48,22745,8,0,181960
44,45179,18,0,813222
41,107465,18,0,1934370
41,118821,17,0,2019957
40,66288,12,0,795456
19,95516,11,0,1050676
33,111528,3,0,334584
44,91784,10,0,917840
32,59687,5,0,298435
43,86912,1,0,86912
42,67764,17,0,1151988
34,72461,16,0,1159376
37,72298,8,0,578384
44,71962,4,0,287848
38,85639,5,0,428195
44,106590,15,0,1598850
20,114625,15,0,1719375
59,51880,6,0,311280
32,56329,17,0,957593
39,70612,6,0,423672
42,39287,5,0,196435
57,47329,13,0,615277
24,108983,19,0,2070677
40,67303,14,0,942242
54,55643,14,0,779002
46,41441,9,0,372969
52,26659,19,0,506521
54,74973,1,0,74973
57,41693,17,0,708781
45,96731,17,0,1644427
55,55796,9,0,502164
58,92945,13,0,1208285
32,27912,14,0,390768
41,47233,13,0,614029
59,93437,11,0,1027807
50,43855,13,0,570115
29,55049,16,0,880784
25,119381,8,0,955048
25,33528,16,0,536448
35,24712,14,0,345968
25,91088,15,0,1366320
26,51534,9,0,463806
56,43238,0,1,0
52,102667,15,0,1540005
44,102504,3,0,307512
58,90643,19,0,1722217
29,21610,8,0,172880
18,71595,15,0,1073925
25,45764,13,0,594932
30,118778,5,0,593890
55,48311,5,0,241555
21,117034,7,0,819238
28,57497,5,0,287485
33,77439,5,0,387195
24,26195,8,0,209560
33,102574,9,0,923166
29,67749,13,0,880737
35,26181,4,1,104724
46,31849,17,0,541433
48,106120,4,0,424480
18,58776,15,0,881640
54,47276,14,0,661864
40,89576,19,0,1701944
21,85615,2,0,171230
31,55215,0,0,0
47,90715,13,0,1179295
30,56455,14,0,790370
29,54690,5,0,273450
41,37984,2,1,75968
40,119371,2,0,238742
44,100920,6,0,605520
49,50378,10,0,503780
52,43432,3,1,130296
20,66893,5,0,334465
59,108912,1,0,108912
52,55616,0,0,0
45,111804,15,0,1677060
21,77504,4,0,310016
24,61354,9,0,552186
44,96270,5,0,481350
56,105514,13,0,1371682
54,89621,11,0,985831
50,31694,3,1,95082
51,57045,9,0,513405
40,96098,18,0,1729764
32,21972,10,0,219720
46,48103,11,0,529133
56,44056,7,0,308392
33,80763,6,0,484578
52,56369,0,0,0
20,90749,10,0,907490
41,110700,4,0,442800
31,74713,7,0,522991
50,118921,5,0,594605
44,93905,18,0,1690290
58,77363,8,0,618904
19,81015,9,0,729135
27,60379,10,0,603790
48,118129,19,0,2244451
59,82798,10,0,827980
20,106792,9,0,961128
29,113391,1,0,113391
21,36667,12,0,440004
39,25411,17,0,431987
52,116539,15,0,1748085
49,77044,16,0,1232704
44,20300,0,1,0
33,89312,14,0,1250368
19,50246,8,0,401968
46,63011,3,0,189033
24,23527,13,0,305851
52,113784,15,0,1706760
54,43159,19,0,820021
25,74827,4,0,299308
55,29362,3,1,88086
22,109400,4,0,437600
30,48367,18,0,870606
25,31706,10,0,317060
56,63721,11,0,700931
26,55334,3,0,166002
50,72844,13,0,946972
43,55104,5,0,275520
27,25432,18,0,457776
20,91728,16,0,1467648
39,79218,0,0,0
31,59845,3,0,179535
21,110530,6,0,663180
58,36941,4,1,147764
44,57135,17,0,971295
54,112676,5,0,563380
50,20085,4,1,80340
30,68955,5,0,344775
57,79190,13,0,1029470
37,83638,1,0,83638
51,118413,7,0,828891
44,30592,16,0,489472
18,20755,16,0,332080
53,28511,10,0,285110
31,95220,17,0,1618740
45,26585,10,0,265850
30,90484,11,0,995324
42,89895,13,0,1168635
49,55971,8,0,447768
33,35237,2,1,70474
41,108776,16,0,1740416
50,39393,4,1,157572
36,112580,18,0,2026440
56,61234,7,0,428638
31,71910,0,0,0
26,78297,5,0,391485
23,29295,16,0,468720
49,119483,11,0,1314313
47,32187,13,0,418431
22,57936,18,0,1042848
32,68987,11,0,758857
53,114919,4,0,459676
27,111396,18,0,2005128
34,93740,11,0,1031140
59,94341,17,0,1603797
50,45559,18,0,820062
42,31641,9,0,284769
21,108876,10,0,1088760
30,34901,19,0,663119
55,82361,12,0,988332
34,33617,15,0,504255
58,115743,17,0,1967631
39,96566,14,0,1351924
41,117403,15,0,1761045
30,33788,9,0,304092
39,110115,19,0,2092185
40,115438,9,0,1038942
47,97440,8,0,779520
24,35030,12,0,420360
21,44280,10,0,442800
32,42506,19,0,807614
26,55586,4,0,222344
46,107347,17,0,1824899
49,28704,5,0,143520
47,59490,11,0,654390
26,105462,4,0,421848
19,58411,15,0,876165
52,71007,5,0,355035
41,30396,11,0,334356
22,85526,18,0,1539468
56,37677,0,1,0
30,51823,18,0,932814
48,54702,7,0,382914
30,20080,17,0,341360
46,81494,7,0,570458
18,117574,13,0,1528462
41,23901,16,0,382416
43,75518,14,0,1057252
29,69433,17,0,1180361
36,41300,2,1,82600
45,96945,9,0,872505
40,76699,8,0,613592
47,78853,8,0,630824
58,66850,14,0,935900
40,95743,11,0,1053173
24,34459,10,0,344590
35,68215,17,0,1159655
48,104792,13,0,1362296
42,50749,5,0,253745
21,90068,4,0,360272
31,54964,9,0,494676
31,33535,11,0,368885
43,91047,14,0,1274658
28,52937,12,0,635244
51,56850,11,0,625350
59,44876,8,0,359008
43,28396,13,0,369148
23,23966,15,0,359490
29,94556,10,0,945560
38,22068,10,0,220680
22,42185,7,0,295295
54,108756,16,0,1740096
41,95157,13,0,1237041
43,22922,0,1,0
21,46740,11,0,514140
18,39030,3,1,117090
31,70926,16,0,1134816
43,28726,13,0,373438
18,88780,5,0,443900
31,112350,7,0,786450
27,48332,5,0,241660
36,80345,14,0,1124830
50,108388,4,0,433552
28,93078,18,0,1675404
35,43537,7,0,304759
49,97732,11,0,1075052
39,72027,11,0,792297
58,45153,7,0,316071
29,110270,12,0,1323240
50,118786,18,0,2138148
53,117673,11,0,1294403
51,25979,5,0,129895
22,53854,6,0,323124
19,44366,4,1,177464
56,70915,2,0,141830
27,109350,7,0,765450
48,89976,10,0,899760
29,20449,2,1,40898
42,65149,7,0,456043
56,34090,4,1,136360
30,79747,11,0,877217
30,113618,19,0,2158742
54,102927,17,0,1749759
22,23099,7,0,161693
23,53263,0,0,0
23,61648,2,0,123296
22,35100,11,0,386100
45,89995,9,0,809955
54,118870,19,0,2258530
24,115661,7,0,809627
53,105866,16,0,1693856
18,54200,11,0,596200
25,77115,12,0,925380
38,66999,12,0,803988
31,52286,2,0,104572
24,39752,14,0,556528
34,105650,16,0,1690400
19,44153,11,0,485683
36,37586,10,0,375860
32,61871,12,0,742452
45,73169,12,0,878028
47,23118,14,0,323652
39,100298,13,0,1303874
57,23014,11,0,253154
49,119741,19,0,2275079
53,44225,3,1,132675
30,86750,17,0,1474750
40,101113,4,0,404452
53,48401,6,0,290406
59,84086,15,0,1261290
23,50983,19,0,968677
44,94049,1,0,94049
47,44914,1,1,44914
55,85753,7,0,600271
43,102604,18,0,1846872
27,69307,0,0,0
50,62816,9,0,565344
52,44757,8,0,358056
19,113169,8,0,905352
49,64680,16,0,1034880
26,118760,11,0,1306360
22,78681,17,0,1337577
49,109230,0,0,0
30,22562,7,0,157934
50,95374,12,0,1144488
20,37072,11,0,407792
22,78433,14,0,1098062
18,36320,7,0,254240
42,34285,9,0,308565
53,57126,8,0,457008
24,90066,11,0,990726
42,31942,17,0,543014
39,24186,19,0,459534
47,107447,2,0,214894
55,23370,3,1,70110
57,103426,17,0,1758242
42,82332,13,0,1070316
21,116323,9,0,1046907
54,36177,11,0,397947
35,65113,16,0,1041808
53,41590,10,0,415900
33,24300,5,0,121500
29,52208,4,0,208832
49,90582,19,0,1721058
25,66212,4,0,264848
24,20615,9,0,185535
48,85030,3,0,255090
26,106339,9,0,957051
41,86313,18,0,1553634
45,77151,1,0,77151
45,68422,14,0,957908
30,25127,4,1,100508
33,30221,11,0,332431
29,68653,19,0,1304407
24,20726,4,1,82904
29,82455,11,0,907005
53,98612,0,0,0
53,47395,5,0,236975
57,85704,19,0,1628376
34,101958,10,0,1019580
47,82771,5,0,413855
21,85230,1,0,85230
36,46803,5,0,234015
55,98770,19,0,1876630
59,35168,6,0,211008
30,116913,4,0,467652
51,92879,0,0,0
21,57935,11,0,637285
41,50459,15,0,756885
48,80228,15,0,1203420
56,55692,9,0,501228
34,22121,15,0,331815
18,59614,19,0,1132666
43,61378,5,0,306890
58,95654,13,0,1243502
46,77036,1,0,77036
46,51132,8,0,409056
39,56228,11,0,618508
31,28060,9,0,252540
35,41636,2,1,83272
37,75343,2,0,150686
33,73110,0,0,0
31,102030,4,0,408120
55,65429,12,0,785148
42,55278,2,0,110556
22,71841,15,0,1077615
48,108851,0,0,0
43,104913,18,0,1888434
27,22023,14,0,308322
57,69704,5,0,348520
39,49495,14,0,692930
26,112459,13,0,1461967
35,29376,19,0,558144
20,86537,0,0,0
31,119665,15,0,1794975
24,46706,19,0,887414
46,74418,2,0,148836
58,21508,1,1,21508
27,93607,5,0,468035
28,48853,6,0,293118
33,102737,19,0,1952003
28,28412,15,0,426180
43,92196,16,0,1475136
42,31052,6,0,186312
39,115655,8,0,925240
55,21445,1,1,21445
52,96385,9,0,867465
22,86295,3,0,258885
35,62016,15,0,930240
31,73003,1,0,73003
41,34293,4,1,137172
24,79123,16,0,1265968
54,71733,13,0,932529
53,45841,1,1,45841
51,89310,9,0,803790
28,25241,13,0,328133
56,54673,3,0,164019
28,98805,2,0,197610
22,116270,10,0,1162700
37,60697,8,0,485576
40,117338,6,0,704028
52,119019,7,0,833133
52,69218,5,0,346090
59,35928,9,0,323352
26,72878,10,0,728780
51,36842,5,0,184210
28,31959,3,1,95877
40,85515,7,0,598605
34,90539,3,0,271617
38,51648,17,0,878016
47,90315,18,0,1625670
42,100212,1,0,100212
28,35710,4,1,142840
45,73310,6,0,439860
26,75553,19,0,1435507
57,71459,9,0,643131
48,22032,4,1,88128
38,93819,6,0,562914
22,49443,7,0,346101
39,58121,17,0,988057
35,60577,11,0,666347
55,25926,5,0,129630
58,41910,6,0,251460
43,101201,7,0,708407
