age,salary,purchases,churn
27,48317,6,0
22,107666,12,0
36,71851,8,0
37,78509,6,0
45,59308,7,0
48,117256,2,0
39,78219,19,0
49,57498,5,0
38,25987,18,0
38,71011,1,0
39,41000,1,1
21,117761,16,0
32,73125,8,0
38,119228,17,0
18,82740,10,0
42,33569,6,0
44,113309,16,0
56,117872,9,0
54,114963,16,0
20,107667,19,0
59,60010,1,0
52,45778,13,0
54,74105,12,0
51,66434,7,0
40,37955,18,0
42,66814,15,0
35,77418,12,0
33,35384,6,0
28,52817,3,0
48,102201,11,0
41,49910,0,1
26,46892,19,0
47,88926,3,0
50,112726,14,0
23,107603,13,0
56,43405,11,0
26,78998,9,0
44,65114,19,0
37,81119,3,0
50,24549,4,1
35,93834,8,0
51,31338,10,0
49,71909,8,0
46,35142,18,0
37,58225,2,0
50,70101,5,0
23,37227,16,0
53,42478,16,0
39,88806,9,0
28,55256,13,0
20,40388,7,0
56,48492,0,1
32,43604,6,0
41,30433,2,1
30,92850,14,0
37,26537,5,0
41,60827,11,0
56,38273,18,0
25,100200,3,0
32,33230,1,1
31,112256,14,0
23,27548,19,0
22,55702,9,0
52,69533,13,0
57,33079,1,1
35,116704,17,0
27,103718,1,0
21,111761,9,0
19,96203,5,0
49,112112,18,0
20,87663,7,0
26,29830,12,0
20,37265,15,0
19,71221,1,0
59,66689,0,0
52,93601,5,0
53,70331,11,0
46,83951,8,0
28,55747,5,0
20,81996,5,0
49,81237,7,0
36,109567,12,0
33,111201,10,0
33,114586,12,0
30,73791,11,0
42,31249,16,0
43,97389,1,0
35,48044,1,1
58,42247,19,0
47,30587,16,0
32,116295,14,0
18,79275,19,0
43,67902,15,0
32,55406,13,0
30,28492,0,1
53,97844,0,0
30,73284,8,0
54,98083,15,0
53,118261,1,0
30,40179,17,0
55,83262,15,0
21,106282,10,0
27,74494,0,0
22,30205,18,0
47,42419,10,0
51,110577,1,0
31,39543,19,0
55,102154,16,0
31,36475,12,0
48,54160,19,0
43,73200,11,0
19,107787,11,0
22,101452,5,0
49,46543,6,0
36,32823,3,1
36,97232,1,0
56,26953,18,0
42,50870,4,0
46,79888,17,0
42,70046,13,0
53,75765,17,0
58,22935,19,0
30,78930,3,0
28,112832,13,0
37,23855,0,1
35,113114,10,0
23,30481,18,0
53,85196,11,0
40,104590,9,0
40,61760,10,0
30,61766,14,0
29,48086,4,1
22,66200,5,0
57,84704,13,0
19,55090,1,0
31,71504,6,0
57,108958,8,0
54,76579,2,0
28,106983,9,0
32,55948,18,0
48,21540,6,0
41,117082,2,0
37,34976,2,1
56,116839,11,0
59,23226,15,0
49,40192,0,1
51,113575,7,0
25,119750,14,0
27,42934,7,0
54,117027,18,0
53,32596,13,0
39,68338,14,0
58,67662,12,0
21,115580,19,0
18,103476,5,0
52,35894,13,0
48,21399,16,0
33,118415,14,0
47,96162,12,0
31,21476,13,0
35,119449,16,0
29,24222,8,0
28,34049,5,0
20,83942,13,0
23,27054,8,0
51,106969,15,0
41,89742,1,0
51,44735,15,0
33,118601,13,0
43,58516,17,0
33,112879,13,0
45,94876,11,0
40,46219,6,0
39,64025,16,0
27,43688,11,0
58,22188,17,0
24,60910,2,0
18,48786,16,0
26,50726,16,0
24,107358,3,0
43,45000,12,0
56,46777,5,0
59,48801,8,0
24,28148,13,0
33,49703,12,0
34,66841,10,0
49,36402,10,0
49,90238,13,0
50,78498,6,0
46,78045,3,0
25,65696,11,0
47,58236,19,0
30,109470,14,0
32,90994,16,0
36,113287,6,0
46,109330,7,0
24,82085,1,0
32,81513,13,0
25,69107,19,0
58,70520,4,0
37,89698,4,0
23,29871,6,0
45,28947,18,0
45,78579,19,0
49,47339,13,0
52,112059,0,0
18,84877,6,0
58,32034,0,1
43,118589,16,0
36,100663,11,0
55,51699,9,0
46,44903,3,1
43,33753,12,0
50,66916,16,0
47,69775,19,0
18,50807,6,0
56,91499,17,0
38,47167,11,0
37,35006,2,1
35,41543,9,0
19,80145,5,0
30,61662,14,0
53,97398,0,0
48,20388,8,0
30,39998,6,0
33,52306,0,0
59,34178,15,0
59,118336,0,0
59,51403,13,0
34,119927,16,0
36,65708,7,0
31,97466,13,0
56,106080,17,0
56,69857,16,0
55,109788,15,0
37,50869,18,0
40,80967,1,0
56,59762,19,0
33,86715,11,0
35,109127,3,0
36,113880,2,0
43,50908,17,0
49,95309,8,0
37,47870,7,0
24,56227,17,0
33,43790,6,0
33,20848,15,0
41,45249,10,0
46,44418,0,1
39,96227,12,0
53,74693,15,0
49,99508,12,0
40,42553,6,0
20,29906,3,1
46,64936,17,0
47,59725,16,0
20,24075,0,1
34,58228,8,0
53,116658,17,0
41,118605,14,0
22,102302,3,0
25,26841,9,0
26,111734,8,0
50,103773,9,0
24,46772,8,0
57,61749,16,0
26,37404,14,0
30,37280,18,0
39,46409,19,0
37,45516,11,0
52,23954,11,0
24,107841,3,0
18,97826,7,0
40,33830,9,0
59,23139,1,1
46,104344,18,0
35,50176,9,0
28,48913,13,0
53,64529,16,0
20,69144,19,0
55,55981,7,0
33,81301,5,0
42,50533,17,0
35,78472,18,0
41,65546,18,0
23,70824,9,0
58,21981,11,0
21,54231,6,0
26,96471,14,0
25,118685,17,0
36,56617,15,0
58,93522,15,0
26,60289,8,0
59,33840,8,0
22,27132,17,0
19,36856,18,0
55,65749,17,0
42,74494,1,0
20,107906,11,0
22,82605,17,0
31,99500,16,0
48,59337,10,0
57,61010,16,0
34,47904,8,0
56,117705,3,0
45,60588,18,0
40,45363,19,0
37,73859,3,0
57,76515,5,0
27,54043,5,0
38,91112,16,0
20,47802,19,0
43,107349,6,0
48,45770,5,0
32,63782,10,0
39,84170,4,0
41,37994,14,0
23,39834,4,1
59,86639,4,0
51,46052,16,0
48,71515,11,0
31,63577,7,0
48,70417,4,0
19,94803,9,0
46,104261,0,0
38,101822,3,0
22,91826,7,0
34,51450,2,0
30,72267,13,0
40,30964,2,1
54,32849,3,1
20,63134,13,0
47,72157,14,0
38,111991,14,0
45,48877,18,0
22,114363,17,0
18,95836,16,0
27,30167,0,1
36,78690,11,0
53,23201,16,0
20,52832,12,0
21,115145,16,0
58,113331,3,0
51,52480,2,0
18,20561,4,1
26,117777,13,0
23,83059,11,0
54,76853,12,0
43,85241,14,0
32,119397,5,0
21,100101,9,0
47,33308,5,0
45,50473,1,0
55,32553,4,1
46,118383,13,0
48,30381,7,0
21,114159,4,0
31,60926,3,0
25,70383,6,0
30,85556,0,0
34,35230,13,0
38,70688,14,0
40,42457,10,0
42,28321,9,0
56,91063,8,0
22,24603,8,0
21,112039,11,0
47,36437,6,0
51,105630,16,0
30,96559,4,0
36,80049,13,0
22,113400,9,0
27,49837,3,1
37,74724,16,0
52,115467,13,0
57,77455,5,0
27,98057,4,0
36,83158,6,0
22,70681,16,0
49,49505,19,0
47,99716,12,0
41,119567,6,0
22,20986,3,1
29,41730,13,0
32,59851,7,0
26,26623,8,0
18,77893,8,0
23,101220,16,0
38,88200,14,0
19,81193,0,0
29,84614,8,0
39,113510,6,0
38,110881,7,0
42,103556,10,0
21,102972,6,0
28,110984,19,0
21,33128,11,0
18,59909,10,0
41,60273,14,0
27,61813,15,0
56,114191,3,0
46,85602,11,0
23,65486,17,0
45,30529,3,1
37,93415,12,0
56,44274,4,1
47,56288,15,0
52,105397,2,0
28,98233,8,0
59,71092,7,0
56,77817,13,0
20,109462,7,0
40,90863,19,0
40,89451,16,0
27,38204,12,0
37,105496,11,0
55,38950,16,0
33,117525,14,0
53,76505,17,0
33,41435,6,0
19,58320,14,0
48,91168,11,0
58,88801,9,0
29,42627,13,0
54,100429,14,0
50,63097,6,0
54,86347,3,0
23,38987,3,1
29,50904,0,0
40,22617,13,0
44,99129,19,0
34,114158,10,0
53,59989,9,0
44,22552,14,0
58,76432,4,0
35,70305,13,0
31,117982,6,0
45,20756,13,0
38,33013,16,0
26,37269,8,0
23,114134,10,0
55,54933,0,0
38,55355,10,0
22,21519,14,0
42,80770,17,0
46,26637,3,1
35,109436,0,0
18,94080,4,0
19,94954,18,0
43,44420,15,0
27,48851,4,1
31,102243,17,0
19,110508,15,0
56,119084,0,0
44,31590,7,0
51,43667,16,0
40,25490,1,1
43,115227,19,0
53,102347,18,0
20,64742,2,0
57,70736,12,0
44,56906,19,0
43,25220,12,0
51,59965,14,0
43,76955,2,0
22,97075,8,0
58,23578,0,1
27,44177,3,1
31,70586,3,0
33,29029,15,0
59,37716,13,0
41,80421,15,0
56,51761,1,0
52,82255,18,0
55,108903,19,0
19,76377,12,0
19,108898,6,0
41,115103,9,0
32,25054,3,1
36,76137,18,0
21,71205,10,0
33,79251,3,0
53,101772,19,0
36,91440,15,0
35,53993,7,0
18,40515,11,0
29,36583,15,0
44,21974,1,1
46,55527,14,0
21,26133,17,0
51,108643,11,0
26,86234,8,0
55,99738,7,0
53,80073,18,0
26,41398,8,0
23,44300,16,0
18,95410,14,0
52,103856,4,0
48,71004,10,0
40,66416,16,0
41,49952,16,0
33,100067,19,0
57,80243,0,0
55,33908,1,1
35,33799,14,0
43,50690,1,0
39,87666,3,0
52,76112,13,0
39,103640,2,0
38,67970,5,0
48,53281,7,0
57,20358,12,0
18,83690,16,0
38,102036,12,0
23,119226,7,0
52,81854,11,0
47,56375,0,0
24,37012,0,1
46,22568,0,1
18,113219,15,0
37,65723,13,0
53,109228,11,0
46,87445,4,0
24,49959,7,0
32,78466,6,0
30,45983,1,1
25,85262,18,0
25,91994,4,0
40,51130,19,0
33,94750,13,0
42,83031,13,0
21,63949,5,0
23,21052,4,1
34,44166,3,1
18,46547,12,0
32,50138,15,0
37,98409,8,0
25,79229,0,0
42,59156,4,0
47,87736,5,0
45,36605,6,0
25,59630,1,0
34,114324,0,0
53,38204,4,1
33,100828,3,0
31,100123,13,0
50,89059,12,0
31,88341,6,0
31,109000,18,0
44,64361,11,0
43,105272,1,0
58,47286,7,0
37,50256,4,0
51,61948,7,0
47,73357,1,0
50,89200,4,0
52,89160,15,0
57,54261,7,0
27,117251,3,0
32,59728,0,0
49,29303,14,0
37,75988,2,0
41,101216,0,0
54,101132,10,0
47,64258,2,0
53,87328,19,0
38,70007,15,0
28,86161,1,0
35,103566,3,0
55,32354,1,1
57,20479,5,0
42,32540,11,0
45,39847,16,0
39,22806,6,0
18,70978,10,0
27,76679,3,0
41,89345,14,0
18,57443,16,0
20,27602,10,0
27,101842,16,0
51,113000,1,0
29,97972,19,0
47,25613,7,0
24,60890,15,0
48,101008,13,0
49,62537,11,0
39,92125,1,0
54,22191,11,0
39,22942,5,0
42,64581,1,0
47,60647,11,0
50,22115,13,0
18,75547,7,0
19,49552,6,0
25,90234,15,0
44,55639,3,0
42,75159,10,0
55,40641,6,0
52,118097,19,0
43,106694,4,0
32,26813,16,0
48,51757,8,0
41,64594,17,0
24,93847,19,0
39,34055,18,0
57,108574,7,0
51,50334,15,0
42,40654,9,0
22,22419,8,0
57,69949,0,0
35,68932,8,0
39,104991,6,0
19,113123,9,0
35,33262,18,0
44,91385,6,0
28,77816,4,0
48,111004,1,0
19,63998,18,0
20,104305,9,0
49,119542,19,0
42,23439,15,0
25,65314,6,0
59,69134,12,0
52,110115,5,0
39,72857,15,0
41,108781,9,0
57,60114,17,0
28,28698,11,0
22,41466,4,1
59,36883,14,0
18,78679,15,0
40,89144,18,0
46,49774,12,0
55,118124,12,0
52,54362,18,0
40,91805,15,0
44,65492,13,0
36,34871,9,0
55,99453,17,0
29,83974,6,0
36,91613,8,0
46,68159,12,0
33,22189,14,0
26,113665,3,0
40,66240,4,0
29,64210,9,0
20,96893,16,0
42,53389,1,0
43,45135,5,0
30,86197,17,0
49,35221,14,0
46,47076,6,0
21,71385,1,0
30,87504,17,0
29,76974,16,0
54,101426,10,0
53,73983,17,0
45,113041,8,0
55,36795,0,1
20,73264,3,0
39,67290,1,0
26,66545,10,0
22,95929,16,0
36,60555,2,0
51,52870,11,0
32,79495,16,0
42,77250,14,0
55,107948,12,0
32,50488,1,0
53,88819,16,0
45,101662,17,0
42,78736,1,0
31,53015,10,0
56,106526,5,0
18,20558,11,0
33,109044,8,0
30,108797,7,0
33,58104,15,0
